3.5000000E+1	5.0000000E-11	4.8000000E-11	4.7000000E-11	5.0000000E-11	4.7000000E-11	4.8000000E-11	4.9000000E-11	4.9000000E-11	4.9000000E-11	4.9000000E-11	4.8000000E-11	4.9000000E-11	5.0000000E-11	4.9000000E-11	5.0000000E-11	5.0000000E-11	5.0000000E-11	5.0000000E-11	4.9000000E-11	5.0000000E-11	5.0000000E-11	5.0000000E-11	4.8000000E-11	5.0000000E-11	4.8000000E-11	4.9000000E-11	4.7000000E-11	4.7000000E-11	4.7000000E-11	4.8000000E-11	4.7000000E-11	5.1000000E-11	1.5480000E-9	1.5630000E-9
3.8000000E+1	4.9000000E-11	4.6000000E-11	4.6000000E-11	4.6000000E-11	4.6000000E-11	4.7000000E-11	4.7000000E-11	4.5000000E-11	4.7000000E-11	4.7000000E-11	4.6000000E-11	4.6000000E-11	4.8000000E-11	4.9000000E-11	4.8000000E-11	4.8000000E-11	4.8000000E-11	4.9000000E-11	4.8000000E-11	4.9000000E-11	4.8000000E-11	4.8000000E-11	4.8000000E-11	4.7000000E-11	4.7000000E-11	4.7000000E-11	4.6000000E-11	4.4000000E-11	4.6000000E-11	4.6000000E-11	4.5000000E-11	4.9000000E-11	1.4880000E-9	1.5060000E-9
4.1000000E+1	4.8000000E-11	4.4000000E-11	4.5000000E-11	4.4000000E-11	4.3000000E-11	4.4000000E-11	4.5000000E-11	4.5000000E-11	4.6000000E-11	4.6000000E-11	4.4000000E-11	4.5000000E-11	4.5000000E-11	4.5000000E-11	4.7000000E-11	4.6000000E-11	4.6000000E-11	4.6000000E-11	4.6000000E-11	4.6000000E-11	4.5000000E-11	4.6000000E-11	4.6000000E-11	4.5000000E-11	4.5000000E-11	4.4000000E-11	4.5000000E-11	4.6000000E-11	4.5000000E-11	4.4000000E-11	4.6000000E-11	4.8000000E-11	1.4380000E-9	1.4510000E-9
4.4000000E+1	4.7000000E-11	4.2000000E-11	4.2000000E-11	4.4000000E-11	4.3000000E-11	4.4000000E-11	4.4000000E-11	4.4000000E-11	4.4000000E-11	4.4000000E-11	4.4000000E-11	4.3000000E-11	4.4000000E-11	4.5000000E-11	4.5000000E-11	4.6000000E-11	4.5000000E-11	4.4000000E-11	4.5000000E-11	4.4000000E-11	4.4000000E-11	4.4000000E-11	4.4000000E-11	4.3000000E-11	4.3000000E-11	4.2000000E-11	4.3000000E-11	4.3000000E-11	4.3000000E-11	4.3000000E-11	4.3000000E-11	4.7000000E-11	1.3880000E-9	1.4200000E-9
4.7000000E+1	4.5000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.3000000E-11	4.3000000E-11	4.3000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.4000000E-11	4.3000000E-11	4.3000000E-11	4.3000000E-11	4.4000000E-11	4.3000000E-11	4.4000000E-11	4.3000000E-11	4.2000000E-11	4.3000000E-11	4.3000000E-11	4.3000000E-11	4.2000000E-11	4.3000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.1000000E-11	4.5000000E-11	1.3380000E-9	1.3670000E-9
5.0000000E+1	4.5000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.2000000E-11	4.1000000E-11	4.1000000E-11	4.2000000E-11	4.2000000E-11	4.1000000E-11	4.1000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.1000000E-11	4.2000000E-11	4.3000000E-11	4.3000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.2000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.2000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.4000000E-11	1.3180000E-9	1.3350000E-9
5.3000000E+1	4.4000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.2000000E-11	4.1000000E-11	4.2000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	3.9000000E-11	4.3000000E-11	1.2980000E-9	1.3110000E-9
5.6000000E+1	4.4000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.3000000E-11	4.0000000E-11	4.0000000E-11	4.4000000E-11	1.2780000E-9	1.3140000E-9
5.9000000E+1	4.3000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.8000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.1000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.1000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.3000000E-11	1.2780000E-9	1.2830000E-9
6.2000000E+1	4.3000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.8000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	4.1000000E-11	4.2000000E-11	1.2680000E-9	1.2800000E-9
7.0000000E+1	4.3000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.8000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.8000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.2000000E-11	1.2580000E-9	1.2690000E-9
8.5000000E+1	4.2000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.8000000E-11	3.9000000E-11	4.2000000E-11	1.2480000E-9	1.2650000E-9
1.0000000E+2	4.2000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.8000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.2000000E-11	1.2580000E-9	1.2580000E-9
1.1500000E+2	4.3000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.3000000E-11	1.2480000E-9	1.2660000E-9
1.3000000E+2	4.3000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.8000000E-11	3.9000000E-11	4.1000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.3000000E-11	1.2480000E-9	1.2720000E-9
1.5000000E+2	4.1000000E-11	3.8000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.8000000E-11	3.9000000E-11	4.0000000E-11	3.8000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.2000000E-11	1.2480000E-9	1.2610000E-9
1.7000000E+2	4.1000000E-11	3.9000000E-11	3.9000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.8000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.3000000E-11	1.2480000E-9	1.2660000E-9
2.0000000E+2	4.3000000E-11	4.1000000E-11	3.8000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.2000000E-11	1.2480000E-9	1.2650000E-9
2.2000000E+2	4.2000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.1000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.2000000E-11	1.2480000E-9	1.2650000E-9
2.5000000E+2	4.1000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.8000000E-11	3.8000000E-11	4.0000000E-11	3.9000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	3.9000000E-11	4.0000000E-11	4.1000000E-11	4.0000000E-11	4.0000000E-11	4.0000000E-11	4.1000000E-11	1.2480000E-9	1.2670000E-9
